1020,I like nature stories.
1021,I love stories about big-foot and other monsters in the woods.
1022,My favorite made up stories are children's fables about the wilderness and animals. There's a lot of truth buried in folk tales.
1023,I think you learn a lot from those who have prior training.
1024,I have been swimming a lot since my husband is deployed.
1025,"That's cool! I love swimming, my husband and I usually go to the beach together after work and go for a swim. What does your husband do?"
1026,"I have a very strong body because I participate in a lot of outdoor activities. I love hunting, for instance, and I have a permit to hunt deer."
1027,It takes muscles and strength to go deer hunting.
1028,"I work out so I'll be in shape for outdoor activities, like hiking, climbing and hunting."
1029,I need them to watch tv. I was going crazy because I couldn't find them to watch my favorite show last night.
1030,I need them to see
1031,I do watercolor paintings instead of celebrating Christmas.
1032,I like the paintings on Christmas cards
1033,I love doing art.  However I make no money from it so I can't buy Christmas gifts.
1034,I like my job but I wish that I could retire.
1035,"There can be so much stress from that type of work, no?"
1036,I want to retire to a tropical island.
1037,I enjoy working on my garden in the early evening while drinking a nice glass of red wine.
1038,"School isn't everything.  I'm sure you have other talents.  I'm not book smart, but I'm a wizard at the piano."
1039,I decided to be a musician.
1040,I found most of what we had to learn so boring. Music was my real interest.
1041,"With the flexible schedule of a freelancer, what do you do in your spare time?"
1042,I like to go to the movies which would probably be a lot easier if I did more freelance work and not be tied to a schedule.
1043,I have been working a lot of hours.  To relax I like to go to the movies.
1044,"When I go to football practice, I drive there in my big truck."
1045,I drive my big rig to football games.
1046,I am also into modifying my car.
1047,I listen to a lot of music at work at the salon. I love to cut hair.
1048,I love working with my hands.
1049,"I like to listen to music, but my real interests involve cosmetology."
1050,Strawberries are so refreshing! I love to go to the beach with a picnic of fresh fruit.
1051,"I enjoy strawberries too, I like to have them when I go to the beach."
1052,"I love strawberries, loving to eat them by the beach"
1053,I always travel into the snowy northern states to play hockey and go skiing.
1054,"So do I, but I want to take a break from it. I want to instead maybe travel for specific purposes than broader reasons."
1055,The last place I visited was Iceland.
1056,I like to teach art to my kids.
1057,"I really enjoy doing artistic things, which I like sharing with my kids. I have three sons and two daughters with the same interest, so we have a lot of fun together."
1058,"I have always been somewhat of an artist myself as it embodies a sort of unchained, free essence I enjoy about myself and life."
1059,Nobody visits me on Christmas because of that.
1060,I have so many dogs.  They are so expensive that I can't afford Christmas presents.
1061,"When I was young, my pet dog was hit by a car on Christmas. That's why I hate it."
1062,I did not eat meat in the military.
1063,I am a vegan veteran.
1064,Most veterans in the armed forces are meat eaters because we need the protein for all the physical exertion we're doing.
1065,I like to play the keyboard when I am not at work as a chef.
1066,I love cooking for family gatherings.  After dinner I usually entertain people on the keyboard.
1067,When I am not cooking I like playing music
1068,I started a restaurant featuring foods I like.
1069,Since I’m very creative I am able to perform a variety of songs in specific genres.
1070,I create music in my spare time.
1071,I write songs and sing them for friends and family.
1072,I am in stores all day.
1073,"The store I work at is in a mall.  When I pass the other stores on my way to work, I find that I spend too much of my time shopping."
1074,If I worked in retail I would have no money left because I'd spend it all at the store. I already spend way too much time shopping.
1075,Study shows cows listening to music are more healthier so I enjoy eating meat from cows.
1076,I love sitting down at a restaurant and eating a good piece of steak while listening to some music.
1077,I always eat when I listen to music.
1078,I like to listen to music while eating beef.
1079,My favorite hamburger restaurant plays some good music.
1080,My favorite mealtime is eating cow meat and listening to country music.
1081,"Since the library rarely charges anyone to use its services or check out books, the library mostly made cash through late fees and charges for damaged books."
1082,"Everyone loves cash, we all just don't have it. I am going to the library today to get some books, do you want to come with me?"
1083,"Money looks cool to me.  At the library I grew up in, I studied currency for fun."
1084,Feline food smells like fish.
1085,My parents were always too busy to take me out so I got obese.
1086,"The law firm where I work always takes the employees on beach retreats, and I avoid situations where I have to wear swimwear."
1087,"I typically avoided the pursuit of higher education to instead focus on hobbies, dreams or passions."
1088,Ireallylikeblue.
1089,Nature is great.  I found a cat when I was going on a walk in the woods.
1090,I go on walks in nature with my pet
1091,I have a part time job too.  I still live at my parents house because it doesn't pay a lot.
1092,I don't have a job so I live with my mom.
1093,I don't make a lot of money.
1094,I like being a comedian.  I can now do it right on my expensive iphone through video recording.
1095,I like to record my stand-up routine on my phone.
1096,My favorite part about apple phones is taking funny selfies with them to make my friends laugh.
1097,I wish I could be an animal because I just don't feel like I connect with humans very well and I don't know why that is but for some reason regular life disappoints me.
1098,I wish I had more time to do the things I enjoy.
1099,I see a lot of amazing gardens when I travel around different places in the city.
1100,"The eclipse injured my eyes and made it hard for me to see, so I'm really bad at sports, especially baseball. I've been hit in the head by plenty of baseballs I never saw coming."
1101,Baseball excites me.  Its almost as exciting as the eclipse I saw as a child.
1102,I am also into astronomy.
1103,"I do too, even though I want to stop eating it. I'd rather be vegetarian."
1104,Meat has been ruining my health and I need to get to eating more vegetarian.
1105,"I would like to travel to NYC, but I can never get off of my job in the supermarket."
1106,"I'm not sure if I'll ever be able to save enough money, though. My job doesn't pay a lot."
1107,I have been saving money for my dream trip to nyc since I started my job.
1108,I take in a lot of information and I do not mind listening to a fortune-teller.
1109,my mother tells me about what will happen in the future.
1110,Hopefully she is telling some good ones for you!
1111,My ex used to say that about me. Pretty sure I'm still in love with him.
1112,"I'm a sucker for a cute laugh, that's probably why I am still in love with my ex boyfriend."
1113,I try to get into work early so that I can pick the music for the day.  It has to be something with broad appeal because I work in retail.
1114,I work in retail and there’s always some crappy music that they have playing at the store.
1115,"On a good day when there's not much traffic, it takes me about sn hour. On a day with a lot of traffic it takes up to two hours."
1116,I usually hope to avoid much traffic on my way to work.
1117,The traffic is the worst at specific times of day.
1118,I've noticed that women from countries with the cleanest air and most pristine environment tend to be the msot beautiful.
1119,"I care about the environment so I travel around the globe helping with conservation efforts, and I can't help but notice that females from other countries are pretty."
1120,Last year I went to an environmental symposium in europe and met a lot of attractive women.
1121,I like to use mustard on lunchtime hotdogs during the week at work.
1122,"I do really enjoy filling my weekends with partying and using mustard, which is my favorite condiment, on absolutely all my food."
1123,Mustard is great on the hot dogs I serve at my parties.
1124,I love going to peoples parties on the weekends because they always have burgers and hotdogs which go well with mustard.
1125,I like parties that start with cookouts.  Hot dogs with mustard are one of my favorite cookout foods.
1126,I love to go shopping.  It's easy when you don't have any kids to worry about.
1127,I remember shopping for school clothes.
1128,I lift at home
1129,I'm trying to stay in shape and build muscle.
1130,Weight lifting is a favorite hobby of mine.
1131,They know I love them and are proud of my service to my country.
1132,I have a family as well and with everything going on in the world I would die for them in a heartbeat because I love them to death.
1133,"I don't tend to, as I spend as much time as I can in just a swimsuit."
1134,I need to buy new clothes for swimming.
1135,"I buy a lot of work out clothes, I really enjoy going to the gym. Do you work out?"
1136,I like to buy clothes to workout in.
1137,Sometimes I'll buy a new bathing suit.
1138,"I buy a lot of swimming attire, especially since i spend my Thursdays seimming."
1139,I like games too.  I design video games for a living.
1140,I was apart of a startup in the past but it failed. Now I work in the gaming industry as designer.
1141,are you hiring yet? i actually make video games as a job
1142,"I am also a woman, and I work in advertising. What do you do?"
1143,I know a lot of women who run their own businesses.
1144,What makes me the happiest are my two hobbies.
1145,I am happy when I read and take walks.
1146,"I love plants too! I have several around my house and inside an aquarium, where i have a pet lizard named gila."
1147,I like to take my family camping.  We have a few boys and I take my brother too.
1148,They like to go camping in the woods in the fall.
1149,I like going hiking with my family.
1150,can you do my hair? i want to change it from purple to orange
1151,my hair is colored purple and i own my own salon.
1152,That’s amazing.  My hair is colored purple from my salon girl.
1153,Well how fancy does it need to be? I consider rum or plain vodka even to be fancy enough for hobby drinking!
1154,When I am not enjoying fancy drinks I am gardening.
1155,"I was worried I had killed my plants because one time, as a joke, I watered them with alcohol. So I'm relieved they're blooming."
1156,I enjoy sharing my voice and I'm good at making up stories about anything and everything I see. I feel drawn to many objects I see because they inspire my storytelling creativity.
1157,"I have a passion for voice work, but I think it depends on the context."
1158,I like to sing songs about objects.
1159,I wish it was summer all year long.
1160,I wish I was experienced with anything.
1161,"I worked at a zoo before, but I didn't keep the job for long.  I've never kept any job for long."
1162,i would like to work at a zoo someday
1163,"I had to work at my parents' business too because I couldn't get hired anywhere else, and that's where I learned to keep a positive attitude."
1164,"Oh really, was it really difficult to work there?"
1165,I hope to expand the business one day and I think I can.
1166,"After training in the ocean, I purchase my canine a treat daily."
1167,"Yes, I walk my dog along the ocean often.  I am always spoiling him with walks and I purchase my canine a treat daily."
1168,I like going to the beach with my dog and playing frisbee.
1169,"The ocean is a great place to have fun and I take my dog there all the time because I love him so much. In fact, I purchase my canine a treat daily."
1170,I like to play with my dog on the ocean shore.
1171,I bring my dog with me to the beach.
1172,I love going to the beach with my dog.  I like giving him a treat everyday.
1173,I own several goldfishes which I often give treats to.
1174,I bring my dog to the beach all the time.
1175,I'm a big fan of law enforcement and my husband works for the local government.
1176,I had my son with the love of my life
1177,"We've wanted kids but simply don't have the time, my husband is very busy because he works for the government."
1178,I played on the University of Maryland basketball team and was drafted out of college to fulfill my dream of becoming a professional basketball player.
1179,There are great atheletes from Maryland. I know that because I am a professional basketball player.
1180,My enjoyment of math and science lead me to use that skill in computer science as well.
1181,Congratulations!  My first post collegiate job was in forestry.  It was a great fit because I enjoy walking through nature when the weather is warm.   
1182,do you get to work with nature?
1183,I like to exercise to unwind from my job.
1184,The hardest part about becoming an artist is learning to death with rejection and failure and never quitting.
1185,I have not had any luck as a musician and am rethinking my career choices.
1186,It is hard to get into your dream job and I have difficulty getting accepted into mine.
1187,"I want to really immerse myself in the culture on the trip, so I started learning Japanese at college."
1188,I learned Japanese years ago in college before I visited Japan for the first time.
1189,I write for a fitness magazine.
1190,"I love it too, I even write about it as a career. I work for a magazine."
1191,I get hot in leather.  I also get hot when i sleep in late during the day.
1192,I also enjoy fixing up cars
1193,"I love driving up to the slopes in winter to ski, but the fabric seats make me itch and I stopped going."
1194,"Cool, I skateboard but I have never gone skiing. I am looking to buy a new car, which one do you prefer?"
1195,I see caterpillars around the hotel by the pool.
1196,There are caterpillars crawling by the pool on this hot day.
1197,Often when I'm lounging by the pool in the summer heat I find caterpillars in the last stage of their life cycle exploring nearby.
1198,Last week I spent the afternoon at the pool next to my friends garden.  It was great as the caterpillars were everywhere and fun to watch while relaxing.
1199,Living in South Florida allows you to enjoy the sun next to a pool while also taking in the beauty of nature like watching animals in various stages of their lives.
1200,When I am not swimming I am out exploring nature.
1201,The summer is my favorite time of year.  I like to see the caterpillars grow.
1202,"Caterpillars hatch from their cocoons during the summer days when it's hot and people are going swimming, so that's my favorite season to watch caterpillars."
1203,I like to go to the beach when I'm not working.
1204,I like spending time at the beach.  I get so stressed working at Eureka.
1205,"I really like to go to the beach as well. It isn't that far from where I work, where do you work again?"
1206,I am like a free bird flying in the sky because I did not follow what my parents wanted of me.
1207,I breed birds for a living.
1208,"I had a bird, but I didn't care for it right and it died."
1209,I like to look at the sky in my free time.
1210,it reminds me of eating outside with my family
1211,"Isn't it beautiful? Especially around dusk, which is why I enjoy patio dining so much—I love to watch the heavens changing colors during my meal."
1212,"My dad would always ride his bicycle to work, even in bad weather."
1213,"Sweet, I have been riding my bike more casually with my dad. My dad rode bikes competitively for years, what does your dad do?"
1214,I used to spend a lot of time on my bike as I had trouble making friends.
1215,"I wish I had time to play,"
1216,I wish I had more time to play basketball but it seems I am always at work.
1217,"I would love to play basketball more, but I work long hours."
1218,I bet I could prepare something with it in a way you would like.
1219,I would love to be a writer but I think that is not realistic.
1220,I read a story about a dog once.  It inspired me to go to college to become a vet.
1221,"I had to write it for my senior English class. I need to do well on it, though so I can pursue my bigger dreams."
1222,I like learning and writing on my free time.
1223,"I sent the whole summer reading boring stories that I didn't like, and I'm hoping college will give me more interesting things to do."
1224,I read a story recently about a dog.  Now I want to become a vet.
1225,I have three dogs.
1226,"The only video game I like is the dance one. I love dance, especially ballet."
1227,"It is nice to have any kind of ""understudy"" -- or one who can learn some stuff from you and enjoy such."
1228,I bring my pets to schools to give talks.
1229,I used to have a baby lizard.  It was fun teaching my little sister about it.
1230,I buy clothes in pairs of two.
1231,I like clothes that have numbers and letters on them.
1232,I love to buy clothes especially ones that have numbers on them.
1233,"A long time ago, I had a lot of pets but these days, I only have my guide dog because I have a hard time seeing."
1234,My only pet is a service dog because a degenerative illness makes it difficult for me to see.
1235,"I used to have some pets, but it's hard to take care of them now because I'm going blind."
1236,The only thing my mother taught me was how to cook.
1237,"Well if you get to the point where you need someone in the human resources department of your new company, my wif recently got laid off from her job and could use a new one."
1238,I have to supplement my household income.
1239,I am a student who is living in a dorm right now and I wish my roommate was more clean.
1240,Do you do cleaning as a job?
1241,I can't stand to be so far away from a phone signal. I just love the new iPhone.
1242,"I like to hike too, I use this app on my phone to find new trails. Do you have an Apple iPhone?"
1243,"Don't leave home without celluar phone, especially when hiking, and my favorite phone is as iphone."
1244,I have to work off the unhealthy food I heat by walking on a treadmill and listening to music.
1245,I like watching or listening something when eating
1246,After meals I like to relax.
1247,What do you do in your spear time
1248,Mine too and my dreams had nothing to do with my real life.  Perhaps they were related to some novels that I read because I love to read.
1249,I don't like to support flower growers.
1250,I love the beauty of nature.
1251,Flowers are like human that all needs good environment to grow well so I care about the environment.
1252,"Me too, I joined a choir that helps raise money for wild life preservation, do you like to sing?"
1253,I love pets in a sense -- all of them too. Just each sound variation from pet-to-pet embodies the personable nature of their individuality.
1254,I advocate for animals when I can.
1255,I don't like to listen to music with my friends.
1256,I have a lot of friends and I like doing things with them--everything except going to concerts because I do not like music.
1257,We don't go to concerts much.
1258,I still have to finish school.
1259,I would love to study abroad in Spain. My grades have been really good this semester so I think I am going to apply.
1260,I'd love to drop out of school and move abroad.
1261,I stay away from one ingredient that I hate.
1262,I love making pizza. But i really hate the taste of cheese.
1263,I love a great burger.
1264,I take my cats to the beach sometimes.
1265,I'd like to but I can't leave my cats alone. I have two of them.
1266,I enjoy cooking but without interference.
1267,I know a place that sells pre-made foods with standard ingredients.
1268,"I'm with you, but it's hard to get that restaurants, so I cook for myself.  I need things done my way."
1269,Do you have children?
1270,Do you have any kids together?
1271,It's hard raising my daughter because I'm unemployed right now and I worry about having enough money for her.
1272,"I prefer to listen to things more in the urban genre when it comes to music. That's what we play at the vet's office where I work, which is nice because I like working with animals."
1273,I like to listen to music when I am volunteering at the local animal shelter.
1274,I recently discovered that animals also enjoy music. The animals at the pound where I work always relax when I play music in the classical genre.
1275,I take care of the dogs when my mom is at work.
1276,My mother who works in the healthcare industry said that dogs sometimes come to visit patients at the hospital to calm them down.
1277,I love having lots of dogs.  We can afford it because my mom is a doctor.
1278,I drive a small truck.
1279,"Because I drive so much for work, I refuse to drive anywhere on my time off, whether it's to the store or shopping."
1280,I drive so much to get to work.  All that driving made me decide to handle deliveries for my bakery job since I know the area.
1281,My father has a fear of airplanes and he has refused to fly for my entire life so far.
1282,"I like being outside, too. I like to take my dogs to the park. I have three dogs."
1283,I too like to fish.  I also love spending time with my three dogs with is why I want to move to the country.
1284,I am saving to start my own art collection.  I save on car payments.
1285,"I can't afford to go to art museums very often, though."
1286,"As a joke, I named my cats after the famous kings and queens of history."
1287,my cats will also be important royalty.
1288,i have five cats and am next in line to become queen of england.
1289,It's important to approach health from all angles. I am very health conscious for that reason.
1290,I am also a vegan.
1291,I go to the gym and try to eat healthy.  I really like chicken and rice.
1292,My new kitten watches me play
1293,I don't like wearing jeans.
1294,I usually play them at home on my sofa with my cats on my lap.  It can get uncomfortable but its okay because I love cats.
1295,I got my first pet after I graduated from foster care.
1296,"My parents like to do that too, they named my childhood dog Twinkle."
1297,"I didn't have parents growing up, but I did have pets, and I remember the names of every one of them to this day."
1298,"I do, too. I wish I had a bigger yard. I love the outdoors."
1299,I love the outdoors in one of the best things to do when you’re out there his garden.
1300,It's nice to spend time out of the house.
1301,I love when it snows.
1302,"Me too, I much prefer summer, taking walks and reading."
1303,"I just don't like having to sit in a classroom all day, I really prefer the summer when I can go walking and read what I want."
1304,I've never been good at swimming. I prefer my activities on dry land. My favorite thing to do is research race cars in my free time.
1305,Having a nonwork activity is important for mental health.
1306,In my free time I like to watch the minnesota twins and cartoons.
1307,"If I'm watching sports, baseball is my favorite."
1308,I especially like to watch baseball.
1309,I use my car to go on road trips around the country every summer. I love to drive my car.
1310,I couldn't wait to venture out on my own. I believe that's why I love to drive my car.
1311,I wish I had more time to travel.  I enjoy visiting national parks and I love to drive my car.
1312,"I want to have a professional job, but right now I'm just working at Safeway."
1313,I would love to be a professional so I'm hoping to work my way up the corporate ladder but right now my work is in leadership at Safeway.
1314,I am off to a good start.
1315,me too! i like bringing dogs when i do because they're my favorite.
1316,I'm more of a homebody. I also have to stay home to take care of my pets. Dogs are my favorite animal.
1317,"My girlfriend loves Pink, the singer.  She has pink hair and that is why I dyed my hair pink."
1318,I wanted to do something special for her and I know that she likes pink hair.
1319,We tour the country in my car.
1320,I looked for the best rated car to get for the performer.
1321,"Cool, do you travel in a big tour bus? I am a bit of a transportation enthusiast, so I love driving, especially in my cool German car."
1322,I'd like to learn Japanese because I watch lots of anime. I love it but I am tired of having to read subtitles.
1323,I watch a lot of japanese movies.
1324,I love watching anime and wanted to be able to understand what they are saying.
1325,"I love animals, and avoid anything that could harm them."
1326,I like animals a whole lot.
1327,I am a animal lover too.
1328,do you find that very stressful?
1329,I find ways to destress from the loneliness of being a widow.
1330,I can't imagine the problems being a widow brings.
1331,"When I'm done with work, I like to make food and share it with my family. I love Italian cooking the best."
1332,I leave work to go eat.
1333,I would just cook if I had all the free time in the world.
1334,My parents are always busy with work so I make videos on my freetime.
1335,Mom and dad raised money for their school system by releasing videos of the school children doing cute stuff.
1336,"I have had different jobs such as videoing and enjoyed it, but many do not necessarily approve of it as a ""real"" job."
1337,I love going to the gym before dropping my kids off for school.
1338,I love to work out.  I need to work out after having three pregnancies.
1339,I enjoy exercising but it's hard to find the time to do it sometimes because I am a parent to 3 kids.
1340,"I cannot afford to travel, but to achieve the same level of happiness, I love to sing in the shower."
1341,I love to sing in the shower and sometimes fantasize about being a famous musician traveling the world doing concerts.
1342,I always take my dogs walking to a nearby park with a lake because they love swimming in the water.
1343,I usually bring my pet dogs with me to the lake.
1344,I often take my dogs with me.
1345,My parents and siblings are my priority since my kids are spoiled brats.
1346,I have given up on them now that they are adults.
1347,Is there anything that you can do to teach them? What about asking your parents to help or something?
1348,I love to paint pictures after eating my favorite meat.
1349,I love meat so much that I even like meat in artwork. Some of my favorite painters paint images of meat.
1350,Pictures of cows are fum.
1351,I like puppies a lot and have one name blue because that’s my favorite color.
1352,My dog has a blue collar.
1353,I am trying to decide what color of colar to get my new puppy.
1354,I go on hikes whenever I can.
1355,"I care about the environment too, because I love nature. I like to spend lots of time outside, enjoying the plants and animals."
1356,"The outdoors is my real passion, and I'm involved in environmental activism in my free time."
1357,"I've always wanted to be a performer, too, but I don't have any particular talent so I'm thinking reality TV might be my answer. The way those shows are produced, it would be so exciting to be a part of it!"
1358,I like to watch a lot of tv.
1359,I basically like all things music.
1360,"I enjoy going to concerts, though."
1361,"But that doesn't stop me from singing, especially when I'm at a concert."
1362,I don't like wearing perfume.
1363,I love to run.
1364,I can't get a manicure because I exercise too much.
1365,I look pretty but I'm a tough person.
1366,My favorite thing to do is to make healthy cookies for my pet puppies to eat.
1367,Pets and furry creatures can be wonderful for company! They pair well with food and friends.
1368,"I like puppies but they get underfoot when I'm in the kitchen, which I always am because I like to make cookies."
1369,I buy fan apparel for my team.
1370,I have a really good job so I get to shop a lot. I thank my education for my job.
1371,My favorite mall is near my old college out in the old neighborhood.
1372,"I'm fortunate that I get to make a living doing what I love. I didn't know if studying zoology would pay off, but"
1373,"I am experienced in zoology, which is good for my job at the zoo, which I enjoy a lot."
1374,I love my job as a zoologist.
1375,We have a lot in common apparently. I have taken formal music lessons since I was 5.
1376,"Me too! I didn't go to school or anything, I've just joined a band."
1377,I run when i play different sports.
1378,"I like to exercise and play sports, but don't enjoy running at all. I like to lift weights and my favorite sport is basketball."
1379,But right now I just work
1380,I have one dog which I take out for a run every morning.
1381,Having a pet can force one to get out there and walk.
1382,Do you have a husband or kids?
1383,"When I have time off work, I read fiction books, and my favorite books are always well organized in their plots."
1384,I don't have that much time to read because of my work.
1385,I am an educated person who likes to read and works in an office.
1386,I'm setting this year's homecoming float up.
1387,My creative process is a lot of planning and setting things up before I actually execute anything.
1388,"Oh, that's an interesting to follow directions and set things up, would you have interest in doing your own creative version of furniture?"
1389,That sounds pretty exhilarating but I am too old for that. These days I like long walks on the beach.
1390,I like to listen to alternative rock while crocheting.
1391,i am the oldest person i know who still works
1392,I work a lot of hours too.  I don't think that I will ever retire.
1393,"I have a neighbor that just retired, and he's bored to death."
1394,I don't have much of a green thumb.  I spend most of my free time with pets and particularly I spoil my pets.
1395,My pets eat out of my garden because I like to spoil them.
1396,My dog loves playing in the garden.
1397,My sister brought her dirty dog in my car with us on the trip to the beach.
1398,I like them better than pets.
1399,I love handling my guns.
1400,"That sounds fun.  For fun, I like to go deer hunting."
1401,I can put together mu gun in 10 minutes.
1402,I like mountain animals
1403,"I once took my pet bird hiking up in the mountains, and he got startled by a mountain biker and flew away."
1404,I love mountain climbing and the songs birds sing remind me of my bird back home.
1405,I heard a lot of people in California are vegans.
1406,I hear there are a lot of vegetarians living in California.
1407,I hear a lot of people don't eat meat in California.  That's where I will be going to college.
1408,"The person I'm searching for is going to be very special and have many hidden talents and interests, which I find interesting."
1409,I have quirky hidden talents but I've reached a point in my life where I want to share them with someone so now I am searching for a person.
1410,I hope they might include some detective skills or even clairvoyance.
1411,I am currently in school to be a teacher
1412,I have a large number of pets.  They all reside with me in a complex.
1413,I might have to get rid of some of them.
1414,I have a lot of animals in my apartment.
1415,"I am a teenager who lives with my entire family, which makes privacy tough sometimes. For instance, I enjoy surfing the web and I don't like them seeing everything I do."
1416,What are things you like to do?
1417,I spend a lot of time on the internet.
1418,She sacrificed throughout her life to make things better for me. She is the reason I am in college.
1419,I work in the sweets aisle.
1420,I like the green apples.
1421,I drink a soda and eat chips during break time.
1422,My kids don't like eating anything hot.  I love hot wings though.
1423,"I was attending university in upstate new york, but it got too expensive and I had to move somewhere cheaper."
1424,I left upstate new york to teach at a university.
1425,I would love to move back home to fulfill my dream.
1426,I want to teach at a university in California.
1427,I had to move away from upstate new york for a university job in the bronx.
1428,I love teaching at the university.  I'm glad I moved to come here.
1429,I like to pick fights.  It is easy with a drunk person.
1430,You remind me of this guy at the bar who's always trying to pick fights.
1431,"i get angry sometimes, too. i enjoy going to bars but people often watch me get angry."
1432,"I'm sorry to hear that, but I hope you are taking time to renew some old interests.  I got back into dance for the first time in years when I was downsized."
1433,"Despite being unemployed, my parents loved me and my mom signed me up for ballet when i was a small child."
1434,I decided to become a dancer.
1435,I became a scientist to learn what was in meat.
1436,A healthy diet is scientific.  I was in the lab and broke three beakers.
1437,"I became vegetarian because of my science work, in which I make analysis with burning."
1438,My dog lives with me in my parents bedroom
1439,"I love my dog too, I just moved to a new apartment though and had to pay like three hundred dollars for her."
1440,"I always make the best of where I am, I always enjoy finding local hobbies and groups in the area to meet my neighbors"
1441,some people might think I live in an unsafe place
1442,I don't want people to see my house.
1443,I want to be a lawyer when I'm older.
1444,I enjoy doing something more adventurous
1445,"As much as I love technology, I also like thrill seeking."
1446,My love for computers and phones have led me to watch videos which have me thinking that jumping out of a plane would be exciting.
1447,Going to see a band with my mates is fun.
1448,neither do i or my many friends.
1449,I can't die just yet as I am a mother.
1450,I wouldn't even stay alive for my kids.
1451,"If my partner dies before I do, ill be with them when I die and leave my three kids alone."
1452,"I'm kind of a parent, too, depending on how you look at it—I have ten cats. I can't help it, I just love animals."
1453,My kids each have a pet they take care of.
1454,I allow each of my kids to have two pets.
1455,"I love it too, I also like makeup"
1456,"However, when i start to sweat it ruins my makeup."
1457,I also like to exercise because I always want to stay fit and look my best. That's why I also like makeup.
1458,I lived in a zoo in the country side before.
1459,"I have as well, with  animals."
1460,I love country animals.
1461,"Me too.  I have a guitar, and I enjoy playing music."
1462,Music is one of my passions too.
1463,I enjoy listening to music.
1464,I like listening to music.
1465,"Although I am not a musician, I enjoy playing music."
1466,We should get together sometime.
1467,My brother has a girlfriend.  I have an older brother and sister.
1468,My family love my girlfriend as well.
1469,"That's nice, do you have any single brothers?"
1470,I enjoyed my trip to Europe.  However I like my large city more.
1471,I stayed in a small village.
1472,Europe is completely different than where I live.  I live in a huge city.
1473,Self defense builds up my confidence and I am not afraid of bully at school. That's why I want to go back to school.
1474,I look after my grandchildren and their pets.
1475,"It must be nice to care for the grandchildren.  I don't have any, but I enjoy caring for pets."
1476,"I've never had any children of my own, but I satisfy my desire to nurture others by caring for my pets."
1477,"It must be fun caring for your grandchildren.  I don't have any grandchildren,  but I enjoy caring for pets."
1478,I like taking care of children.
1479,I am a grandmother too.  I take care of my grandkids pets.
1480,I am a mother taking care of two children and two dogs.
1481,My grandkids have cats.
1482,"You must enjoy caring for your grandchildren.  I don't have any, but I enjoy caring for my pets."
1483,I inherited the farm after my service in the military
1484,Dolphins are really smart.  That's why my dad made commercials about their protection.
1485,my dad works with animals on television
1486,Dad makes commercials of the smartest ocean animal.
1487,"I find most clothes ill-fitting, that's why I don't wear shoes."
1488,"yea,but too bad you cant make sneakers that way."
1489,I don't make my own shoes though.
1490,How old are you again and how many children do you have?
1491,"I have a lot of kids, so many that you might be surprised that I am a female in my 30s."
1492,"I don't have any kids at all. Sometimes I think my biological clock is running out, after all I'm a woman in my 30s."
1493,My favorite sport is car racing and I own many cars.
1494,"I enjoy watching sports as well, but there are so many sponsors and advertisements anymore."
1495,"That's cool, I am vegetarian but I still eat cheese. Is there anything else you like to do? Do you like dancing?"
1496,Well some people say or think dairy or meat is fattening or bad.
1497,I always put on weight when I eat too animal products and that gets in the way of my dancing.
1498,"I've seen how people have gone out of control with their money. I think that's why I developed an interest in being a financial analyst, in my case for a brewery."
1499,I just can't bring myself to use money that way.
1500,"I get a lot of reading done when I go fishing, which I love to do. I fish constantly because I really enjoy seafood."
1501,I have a few books about cooking fish.
1502,"When I read, I sometimes like to snack."
1503,The library has many books covering topics about Italy.
1504,I found a great book about Italy at the library last week.
1505,I like to read Italian books.
1506,"Flowers have beautiful forms and shapes that serve as template for making special cookies, which I enjoy a certain kind of cookie."
1507,I have always found flowers beautiful and colorful.  Colors make me happy which is why I only like colorful cookies.
1508,"I always eat my cookie desserts at my dining table, which is decorated with flowers."
1509,"I am sure you like large coffees too, right?"
1510,i like going to bars to have beer
1511,"I've found the hugest guys at the bar, because the more brew guys drink the bigger their bodies get."
1512,"I have a garden in my yard and I grow all sorts of things, but I love growing different berry plants because I like to make fresh pies."
1513,You must enjoy being outside. I like being inside. I like to make fresh pies.
1514,I even wear my suit when I go outdoors for a walk to enjoy the sunshine and wide open sky. I love wearing a suit!
1515,The sky is beautiful and that is the reason I choose clothes in the colors of the sky.
1516,I like the color of the sky.  I have a suit in that tone.
1517,I heard a lot of athletes are introverts
1518,"I don't like to go out, instead I stay in and watch basketball."
1519,I spend a lot of time in my room watching NBA games.
1520,I read books to my class at school.
1521,I am an avid book lover and I derive so much satisfaction by helping children become comfortable with reading and ultimately writing their own stories and ideas.
1522,I like teaching.
1523,I like to drink coffee early in the morning.
1524,"Yes, one of my favorite foods is bacon! I always have a hearty breakfast as the sun is coming up!"
1525,I eat cow made sausage for breakfast in the morning.
1526,I also collect snakes.
1527,"Interesting, I personally don't collect anything but I do have a lot of pets. Do you have any pets?"
1528,I love collecting baseball cards.  I love collecting so much that I even started collecting snakes.
1529,"I'll bet he had some stories to share. My mom worked at a school, and she told us some real whoppers!"
1530,My dad often worked in a school to make sure the kids where safe.
1531,My dad work late nights as a police officer which was the opposite of my mom’s dayshift at the school.
1532,I go to the pub on my day off.
1533,"My job needs me to work three days a week, which is fine except it's at a brewery and I get a little sick of the beer smell. So I don't drink much because the taste of hops and barley is something I can do without."
1534,"Not too bad then. I think many drink to cope with stressful, unfavorable work conditions in life."
